FID,AREA,PERIMETER,name,x,y,val
982,0,0,吴江县,120.6380005,31.1676998,0
983,0,0,海门市,121.1689987,31.8943005,0
984,0,0,启东市,121.663002,31.8108997,0
985,0,0,崇明县,121.3899994,31.6282005,0
986,0,0,太仓市,121.098999,31.4515991,0
987,0,0,宝山区,121.487999,31.4085007,0
988,0,0,嘉定区,121.2490005,31.3864002,0
989,0,0,川沙县,121.697998,31.1977005,0
990,0,0,青浦县,121.1080017,31.1453991,0
991,0,0,上海县,121.3720016,31.1067009,0
992,0,0,南汇县,121.7519989,31.0559006,0
993,0,0,松江区,121.2279968,31.0100994,0
994,0,0,闵行区,121.4169998,31.0097008,0
995,0,0,嘉善县,120.9179993,30.8444004,0
996,0,0,桐乡市,120.5429993,30.6422997,0
997,0,0,德清县,120.0849991,30.5536995,0
998,0,0,海宁市,120.6940002,30.5293007,0
999,0,0,海盐县,120.9319992,30.5184002,0
1000,0,0,余杭市,120.2979965,30.4321003,0
1001,0,0,萧山市,120.2590027,30.1620998,0
1002,0,0,上虞市,120.8769989,30.0177994,0
1003,0,0,绍兴县,120.5790024,30.0051003,0
1004,0,0,奉贤县,121.4560013,30.9162006,0
1005,0,0,金山区,121.1579971,30.9018002,0
1006,0,0,平湖市,121.0130005,30.7047997,0
1007,0,0,慈溪市,121.2419968,30.1746998,0
1008,0,0,余姚市,121.1529999,30.0496006,0
1009,0,0,嵊泗县,122.4550018,30.7241001,0
1010,0,0,岱山县,122.2080002,30.2420998,0
1011,0,0,定海区,122.1019974,30.0156994,0
1012,0,0,诸暨市,120.2279968,29.7136993,0
1013,0,0,嵊州市,120.8160019,29.5879993,0
1014,0,0,新昌县,120.9029999,29.4951992,0
1015,0,0,义乌市,120.0719986,29.3006001,0
1016,0,0,东阳市,120.2279968,29.2611008,0
1017,0,0,磐安县,120.4319992,29.0512009,0
1018,0,0,镇海区,121.711998,29.9542999,0
1019,0,0,鄞县,121.5429993,29.8668995,0
1020,0,0,奉化市,121.4069977,29.6522007,0
1021,0,0,象山县,121.8669968,29.4750004,0
1022,0,0,宁海县,121.4260025,29.2842007,0
1023,0,0,天台县,121.0270004,29.1387997,0
1024,0,0,三门县,121.3769989,29.1098003,0
1025,0,0,普陀区,122.2929993,29.9521008,0
1026,0,0,永康市,120.026001,28.8978004,0
1027,0,0,仙居县,120.7340012,28.8526993,0
1028,0,0,缙云县,120.0589981,28.6488991,0
1029,0,0,永嘉县,120.6900024,28.1513996,0
1030,0,0,青田县,120.2890015,28.1443996,0
1031,0,0,乐清市,120.9580002,28.1312008,0
1032,0,0,瓯海区,120.6539993,28.0188007,0
1033,0,0,临海市,121.1210022,28.8437004,0
1034,0,0,黄岩区,121.2590027,28.6431007,0
1035,0,0,温岭市,121.3539963,28.3644009,0
1036,0,0,玉环县,121.2279968,28.1404991,0
1037,0,0,日土县,79.6531982,33.4230003,0
1038,0,0,革吉县,81.1190033,32.3927994,0
1039,0,0,改则县,84.0578995,32.2997017,0
1040,0,0,曲麻莱县,95.7727966,34.1278992,0
1041,0,0,治多县,95.6136017,33.8578987,0
1042,0,0,安多县,91.6703033,32.2601013,0
1043,0,0,聂荣县,92.2901001,32.1147003,0
1044,0,0,杂多县,95.3005981,32.9025993,0
1045,0,0,兴海县,99.9906998,35.5904007,0
1046,0,0,贵南县,100.7429962,35.5849991,0
1047,0,0,同德县,100.5749969,35.2554016,0
1048,0,0,泽库县,101.4710007,35.0373001,0
1049,0,0,玛多县,98.2082977,34.9225006,0
1050,0,0,河南蒙古族自治县,101.612999,34.7383003,0
1051,0,0,称多县,97.1038971,33.3608017,0
1052,0,0,甘德县,99.8990021,33.9602013,0
1053,0,0,达日县,99.6519012,33.7504997,0
1054,0,0,久治县,101.4830017,33.4264984,0
1055,0,0,囊谦县,96.4766998,32.2090988,0
1056,0,0,石渠县,98.0970001,32.9775009,0
1057,0,0,班玛县,100.7360001,32.9174004,0
1058,0,0,色达县,100.3349991,32.2705002,0
1059,0,0,壤塘县,100.9749985,32.269001,0
1060,0,0,阿坝县,101.7060013,32.8997993,0
1061,0,0,尖扎县,102.0370026,35.9370003,0
1062,0,0,循化撒拉族自治县,102.4810028,35.8468018,0
1063,0,0,积石山保安族东乡族撒拉族自治县,102.8720016,35.7200012,0
1064,0,0,临夏县,102.9810028,35.4973984,0
1065,0,0,夏河县,102.5059967,35.2056999,0
1066,0,0,永靖县,103.3399963,35.9482994,0
1067,0,0,东乡族自治县,103.3889999,35.6647987,0
1068,0,0,广河县,103.564003,35.4790001,0
1069,0,0,和政县,103.3460007,35.4311981,0
1070,0,0,临洮县,103.8580017,35.3799019,0
1071,0,0,康乐县,103.7040024,35.3723984,0
1072,0,0,榆中县,104.1080017,35.8474998,0
1073,0,0,渭源县,104.2099991,35.1402016,0
1074,0,0,陇西县,104.6360016,35.0078011,0
1075,0,0,西吉县,105.723999,35.9719009,0
1076,0,0,会宁县,105.0559998,35.6949005,0
1077,0,0,静宁县,105.7289963,35.5247993,0
1078,0,0,通渭县,105.2490005,35.2145996,0
1079,0,0,彭阳县,106.6429977,35.8442001,0
1080,0,0,隆德县,106.1220016,35.6178017,0
1081,0,0,泾源县,106.3410034,35.4948006,0
1082,0,0,华亭县,106.6520004,35.2195015,0
1083,0,0,庄浪县,106.0459976,35.2014999,0
1084,0,0,镇原县,107.1969986,35.6846008,0
1085,0,0,宁县,107.9309998,35.5021019,0
1086,0,0,泾川县,107.362999,35.3294983,0
1087,0,0,崇信县,107.0459976,35.3065987,0
1088,0,0,长武县,107.7890015,35.2061005,0
1089,0,0,灵台县,107.6159973,35.0726013,0
1090,0,0,碌曲县,102.4889984,34.5973015,0
1091,0,0,临潭县,103.3600006,34.6893997,0
1092,0,0,卓尼县,103.5080032,34.5988007,0
1093,0,0,迭部县,103.2180023,34.0628014,0
1094,0,0,漳县,104.4720001,34.8512993,0
1095,0,0,武山县,104.8850021,34.7206993,0
1096,0,0,岷县,104.0299988,34.4370995,0
1097,0,0,宕昌县,104.3960037,34.0516014,0
1098,0,0,秦安县,105.6729965,34.8638992,0
1099,0,0,甘谷县,105.3290024,34.7401009,0
1100,0,0,秦城区,105.7170029,34.5862007,0
1101,0,0,北道区,105.8990021,34.5780983,0
1102,0,0,礼县,105.1780014,34.1920013,0
1103,0,0,西和县,105.2910004,34.0125999,0
1104,0,0,张家川回族自治县,106.211998,34.9957008,0
1105,0,0,陇县,106.8529968,34.8921013,0
1106,0,0,清水县,106.137001,34.7470016,0
1107,0,0,麟游县,107.8130035,34.6846008,0
1108,0,0,千阳县,107.1340027,34.6455994,0
1109,0,0,凤翔县,107.3860016,34.523201,0
1110,0,0,岐山县,107.6269989,34.4403,0
1111,0,0,扶风县,107.8690033,34.3624992,0
1112,0,0,宝鸡县,107.3820038,34.3504982,0
1113,0,0,眉县,107.7549973,34.2742004,0
1114,0,0,太白县,107.3050003,34.0675011,0
1115,0,0,玛曲县,102.0770035,33.9958992,0
1116,0,0,若尔盖县,102.9580002,33.580101,0
1117,0,0,舟曲县,104.3649979,33.7915001,0
1118,0,0,武都县,104.9290009,33.3955002,0
1119,0,0,九寨沟县,104.2259979,33.2594986,0
1120,0,0,康县,105.5999985,33.3372993,0
1121,0,0,凤县,106.5130005,33.9189987,0
1122,0,0,两当县,106.2990036,33.9103012,0
1123,0,0,徽县,106.086998,33.7781982,0
1124,0,0,留坝县,106.927002,33.6198997,0
1125,0,0,略阳县,106.1610031,33.3330994,0
1126,0,0,勉县,106.6719971,33.1571007,0
1127,0,0,南郑县,106.9309998,33.0056,0
1128,0,0,佛坪县,107.9919968,33.5265007,0
1129,0,0,洋县,107.5419998,33.2216988,0
1130,0,0,城固县,107.3280029,33.1577988,0
1131,0,0,红原县,102.5490036,32.7939987,0
1132,0,0,黑水县,102.9800034,32.0662994,0
1133,0,0,松潘县,103.5930023,32.6489983,0
1134,0,0,文县,104.6780014,32.9487,0
1135,0,0,平武县,104.5299988,32.4137993,0
1136,0,0,朝天区,105.8919983,32.6296997,0
1137,0,0,青川县,105.2310028,32.5830994,0
1138,0,0,市中区,105.8330002,32.4445,0
1139,0,0,剑阁县,105.4629974,32.0340004,0
1140,0,0,宁强县,106.2539978,32.8203011,0
1141,0,0,南江县,106.8330002,32.3624001,0
1142,0,0,旺苍县,106.2910004,32.2234001,0
1143,0,0,西乡县,107.7600021,32.9908981,0
1144,0,0,镇巴县,107.8960037,32.5349007,0
1145,0,0,合水县,108.0189972,35.8185005,0
1146,0,0,正宁县,108.3700027,35.4953995,0
1147,0,0,旬邑县,108.3330002,35.1231995,0
1148,0,0,彬县,108.0780029,35.0404015,0
1149,0,0,富县,109.3669968,35.9962997,0
1150,0,0,洛川县,109.4280014,35.7622986,0
1151,0,0,黄龙县,109.836998,35.5920982,0
1152,0,0,黄陵县,109.2639999,35.5901985,0
1153,0,0,宜君县,109.112999,35.3979988,0
1154,0,0,澄城县,109.9309998,35.1916008,0
1155,0,0,白水县,109.586998,35.1823006,0
1156,0,0,乡宁县,110.8330002,35.9738998,0
1157,0,0,稷山县,110.9789963,35.6029015,0
1158,0,0,河津市,110.697998,35.5881004,0
1159,0,0,韩城市,110.4380035,35.4665985,0
1160,0,0,万荣县,110.8320007,35.4163017,0
1161,0,0,合阳县,110.151001,35.2433014,0
1162,0,0,临猗县,110.7740021,35.1486015,0
1163,0,0,浮山县,111.8430023,35.9682007,0
1164,0,0,襄汾县,111.4369965,35.8684006,0
1165,0,0,翼城县,111.7089996,35.7394981,0
1166,0,0,曲沃县,111.4700012,35.6419983,0
1167,0,0,新绛县,111.2160034,35.6170998,0
1168,0,0,侯马市,111.3379974,35.6096001,0
1169,0,0,绛县,111.5619965,35.4898987,0
1170,0,0,闻喜县,111.2170029,35.3583984,0
1171,0,0,垣曲县,111.6709976,35.3014984,0
1172,0,0,夏县,111.2200012,35.1380997,0
1173,0,0,高平市,112.9199982,35.7928009,0
1174,0,0,沁水县,112.1699982,35.6911011,0
1175,0,0,阳城县,112.4179993,35.4912987,0
1176,0,0,济源市,112.5830002,35.0931015,0
1177,0,0,沁阳市,112.9369965,35.0900002,0
1178,0,0,陵川县,113.2770004,35.778801,0
1179,0,0,辉县市,113.7939987,35.4594002,0
1180,0,0,新乡县,113.8679962,35.3106003,0
1181,0,0,获嘉县,113.6600037,35.2687988,0
1182,0,0,修武县,113.4349976,35.2318993,0
1183,0,0,博爱县,113.0630035,35.1665001,0
1184,0,0,武陟县,113.3929977,35.0996017,0
1185,0,0,原阳县,113.9629974,35.0526009,0
1186,0,0,耀县,108.9720001,34.9140015,0
1187,0,0,淳化县,108.5699997,34.8093987,0
1188,0,0,永寿县,108.1380005,34.6959,0
1189,0,0,三原县,108.9260025,34.6203995,0
1190,0,0,泾阳县,108.8379974,34.5340004,0
1191,0,0,乾县,108.2360001,34.5309982,0
1192,0,0,礼泉县,108.4169998,34.4906998,0
1193,0,0,兴平市,108.4830017,34.2994003,0
1194,0,0,杨陵区,108.0749969,34.2784004,0
1195,0,0,武功县,108.197998,34.2695999,0
1196,0,0,周至县,108.211998,34.1717987,0
1197,0,0,长安县,108.9449997,34.1621017,0
1198,0,0,户县,108.6039963,34.1124992,0
1199,0,0,蒲城县,109.5849991,34.9566002,0
1200,0,0,大荔县,109.939003,34.7979012,0
1201,0,0,富平县,109.1620026,34.7551003,0
1202,0,0,阎良区,109.2180023,34.6748009,0
1203,0,0,高陵县,109.0810013,34.5340004,0
1204,0,0,华县,109.7600021,34.5203018,0
1205,0,0,临潼区,109.2129974,34.3689995,0
1206,0,0,蓝田县,109.3219986,34.1543999,0
1207,0,0,永济市,110.4440002,34.8672981,0
1208,0,0,芮城县,110.6880035,34.6980019,0
1209,0,0,华阴市,110.0899963,34.5690002,0
1210,0,0,潼关县,110.2460022,34.5463982,0
1211,0,0,灵宝市,110.8659973,34.5281982,0
1212,0,0,洛南县,110.1350021,34.0964012,0
1213,0,0,平陆县,111.2109985,34.8418007,0
1214,0,0,陕县,111.1949997,34.7823982,0
1215,0,0,渑池县,111.7659988,34.7658997,0
1216,0,0,义马市,111.9179993,34.726799,0
1217,0,0,洛宁县,111.6539993,34.3865013,0
1218,0,0,卢氏县,111.0410004,34.053299,0
1219,0,0,孟州市,112.7829971,34.9039001,0
1220,0,0,孟津县,112.435997,34.8289986,0
1221,0,0,巩义市,112.9670029,34.7695007,0
1222,0,0,新安县,112.1439972,34.7336998,0
1223,0,0,偃师市,112.7799988,34.7318001,0
1224,0,0,宜阳县,112.1650009,34.513401,0
1225,0,0,伊川县,112.4260025,34.4225998,0
1226,0,0,汝州市,112.836998,34.1623993,0
1227,0,0,汝阳县,112.4580002,34.1563988,0
1228,0,0,嵩县,112.0879974,34.1478996,0
1229,0,0,温县,113.0759964,34.9388008,0
1230,0,0,荥阳市,113.3479996,34.7837982,0
1231,0,0,新密市,113.3550034,34.5153008,0
1232,0,0,登封市,113.0250015,34.456501,0
1233,0,0,新郑市,113.7190018,34.3979988,0
1234,0,0,长葛市,113.7610016,34.2246017,0
1235,0,0,禹州市,113.4670029,34.1632004,0
1236,0,0,许昌县,113.8199997,34.0321007,0
1237,0,0,宁陕县,108.322998,33.3224983,0
1238,0,0,石泉县,108.2539978,33.0439987,0
1239,0,0,柞水县,109.112999,33.6801987,0
1240,0,0,山阳县,109.8789978,33.5345993,0
1241,0,0,镇安县,109.1529999,33.4324989,0
1242,0,0,丹凤县,110.3290024,33.6949005,0
1243,0,0,商南县,110.8710022,33.531601,0
1244,0,0,栾川县,111.6159973,33.7901001,0
1245,0,0,西峡县,111.4749985,33.3013992,0
1246,0,0,淅川县,111.4789963,33.1391983,0
1247,0,0,内乡县,111.8389969,33.0508995,0
1248,0,0,鲁山县,112.9020004,33.7378006,0
1249,0,0,南召县,112.4250031,33.4950981,0
1250,0,0,方城县,112.9929962,33.2607002,0
1251,0,0,社旗县,112.935997,33.0606003,0
1252,0,0,南阳县,112.5360031,33.0023003,0
1253,0,0,郏县,113.2040024,33.9726982,0
1254,0,0,宝丰县,113.060997,33.8717995,0
1255,0,0,襄城县,113.4729996,33.8544006,0
1256,0,0,临颍县,113.9609985,33.8092995,0
1257,0,0,叶县,113.3460007,33.6240005,0
1258,0,0,舞阳县,113.586998,33.4332008,0
1259,0,0,舞钢市,113.5100021,33.3168983,0
1260,0,0,遂平县,113.9889984,33.1484985,0
1261,0,0,郾城县,113.9909973,33.5969009,0
1262,0,0,汉阴县,108.5159988,32.8959007,0
1263,0,0,紫阳县,108.538002,32.5379982,0
1264,0,0,岚皋县,108.8990021,32.3146019,0
1265,0,0,万源市,108.0459976,32.0705986,0
1266,0,0,旬阳县,109.3720016,32.8316994,0
1267,0,0,平利县,109.3610001,32.4011002,0
1268,0,0,竹溪县,109.7099991,32.3339996,0
1269,0,0,郧西县,110.4189987,32.9962997,0
1270,0,0,郧县,110.814003,32.8344002,0
1271,0,0,白河县,110.1070023,32.8153,0
1272,0,0,竹山县,110.2289963,32.226799,0
1273,0,0,房县,110.7269974,32.0596008,0
1274,0,0,老河口市,111.677002,32.3867989,0
1275,0,0,谷城县,111.6460037,32.2700005,0
1276,0,0,唐河县,112.8330002,32.6983986,0
1277,0,0,邓州市,112.0810013,32.6855011,0
1278,0,0,新野县,112.3590012,32.5255013,0
1279,0,0,枣阳市,112.7570038,32.1327019,0
1280,0,0,泌阳县,113.3190002,32.7238007,0
1281,0,0,桐柏县,113.3929977,32.3713989,0
1282,0,0,镇平县,112.2350006,33.0391998,0
1283,0,0,内黄县,114.8980026,35.9546013,0
1284,0,0,汤阴县,114.3529968,35.9262009,0
1285,0,0,浚县,114.5449982,35.6691017,0
1286,0,0,淇县,114.1949997,35.6071014,0
1287,0,0,滑县,114.5110016,35.5821991,0
1288,0,0,卫辉市,114.0709991,35.4110985,0
1289,0,0,长垣县,114.6829987,35.1990013,0
1290,0,0,延津县,114.1949997,35.1433983,0
1291,0,0,封丘县,114.4089966,35.0404015,0
1292,0,0,台前县,115.8539963,35.9975014,0
1293,0,0,范县,115.487999,35.9117012,0
1294,0,0,清丰县,115.1100006,35.9095001,0
1295,0,0,濮阳县,115.0139999,35.7057991,0
1296,0,0,郓城县,115.9349976,35.6058006,0
1297,0,0,鄄城县,115.5009995,35.5741997,0
1298,0,0,东明县,115.0889969,35.2991982,0
1299,0,0,定陶县,115.5670013,35.0746994,0
1300,0,0,东平县,116.2990036,35.9109993,0
1301,0,0,梁山县,116.086998,35.8033981,0
1302,0,0,宁阳县,116.7900009,35.7650986,0
1303,0,0,汶上县,116.4860001,35.7304993,0
1304,0,0,曲阜市,116.987999,35.5993004,0
1305,0,0,兖州市,116.8239975,35.5573997,0
1306,0,0,邹城市,116.9690018,35.4044991,0
1307,0,0,嘉祥县,116.3430023,35.4014015,0
1308,0,0,巨野县,116.0889969,35.3969002,0
1309,0,0,金乡县,116.3050003,35.0688019,0
1310,0,0,新泰市,117.7559967,35.9104004,0
1311,0,0,蒙阴县,117.9290009,35.7144012,0
1312,0,0,泗水县,117.2720032,35.6613998,0
1313,0,0,平邑县,117.6299973,35.5065994,0
1314,0,0,费县,117.9649963,35.2658997,0
1315,0,0,山亭区,117.4599991,35.0905991,0
1316,0,0,滕州市,117.1579971,35.0867996,0
1317,0,0,沂水县,118.6240005,35.7916985,0
1318,0,0,莒县,118.8349991,35.5825996,0
1319,0,0,沂南县,118.461998,35.5545006,0
1320,0,0,莒南县,118.8249969,35.1829987,0
1321,0,0,诸城市,119.4039993,35.9939995,0
1322,0,0,胶南市,119.9769974,35.8767014,0
1323,0,0,五莲县,119.2009964,35.7486992,0
1324,0,0,兰考县,114.8099976,34.8272018,0
1325,0,0,开封县,114.4260025,34.760601,0
1326,0,0,中牟县,114.026001,34.7327995,0
1327,0,0,杞县,114.7750015,34.5541992,0
1328,0,0,通许县,114.4589996,34.4757004,0
1329,0,0,尉氏县,114.1809998,34.4141006,0
1330,0,0,鄢陵县,114.1959991,34.1081009,0
1331,0,0,太康县,114.8570023,34.0644989,0
1332,0,0,扶沟县,114.3820038,34.0606995,0
1333,0,0,成武县,115.875,34.9628983,0
1334,0,0,曹县,115.5400009,34.8283005,0
1335,0,0,民权县,115.1399994,34.6553001,0
1336,0,0,宁陵县,115.3160019,34.4466019,0
1337,0,0,睢县,115.0660019,34.4311981,0
1338,0,0,虞城县,115.8529968,34.4019012,0
1339,0,0,柘城县,115.2969971,34.077301,0
1340,0,0,鱼台县,116.6500015,34.9991989,0
1341,0,0,单县,116.0800018,34.7985992,0
1342,0,0,沛县,116.927002,34.7387009,0
1343,0,0,丰县,116.5839996,34.7042999,0
1344,0,0,砀山县,116.3410034,34.4285011,0
1345,0,0,夏邑县,116.1220016,34.2387009,0
1346,0,0,萧县,116.9339981,34.1931992,0
1347,0,0,薛城区,117.2539978,34.8053017,0
1348,0,0,微山县,117.1169968,34.8050995,0
1349,0,0,峄城区,117.5879974,34.771801,0
1350,0,0,台儿庄区,117.7389984,34.5625,0
1351,0,0,贾汪区,117.4430008,34.4473991,0
1352,0,0,邳州市,117.9580002,34.3147011,0
1353,0,0,铜山县,117.1880035,34.2703018,0
1354,0,0,临沭县,118.6449966,34.925499,0
1355,0,0,苍山县,118.0459976,34.8544006,0
1356,0,0,郯城县,118.3349991,34.6188011,0
1357,0,0,东海县,118.7600021,34.5281982,0
1358,0,0,新沂市,118.3410034,34.3737984,0
1359,0,0,沭阳县,118.7779999,34.1348,0
1360,0,0,赣榆县,119.1240005,34.8414001,0
1361,0,0,灌云县,119.2559967,34.2989006,0
1362,0,0,响水县,119.5660019,34.200901,0
1363,0,0,灌南县,119.3470001,34.0910988,0
1364,0,0,滨海县,119.8339996,34.0116997,0
1365,0,0,西华县,114.5250015,33.7937012,0
1366,0,0,淮阳县,114.8830032,33.7346001,0
1367,0,0,商水县,114.5960007,33.5385017,0
1368,0,0,项城市,114.9000015,33.4429016,0
1369,0,0,西平县,114.0159988,33.3897018,0
1370,0,0,上蔡县,114.2600021,33.2678986,0
1371,0,0,汝南县,114.3460007,33.0082016,0
1372,0,0,亳州市,115.7710037,33.8800011,0
1373,0,0,鹿邑县,115.4820023,33.8614006,0
1374,0,0,郸城县,115.1900024,33.6453018,0
1375,0,0,沈丘县,115.064003,33.3981018,0
1376,0,0,界首市,115.3539963,33.2635002,0
1377,0,0,太和县,115.6090012,33.1660995,0
1378,0,0,临泉县,115.2559967,33.0719986,0
1379,0,0,永城市,116.3639984,33.9401016,0
1380,0,0,濉溪县,116.7750015,33.9160004,0
1381,0,0,宿县,116.9720001,33.6430016,0
1382,0,0,涡阳县,116.211998,33.5111008,0
1383,0,0,蒙城县,116.5559998,33.2692986,0
1384,0,0,利辛县,116.2030029,33.1337013,0
1385,0,0,睢宁县,117.9449997,33.8997002,0
1386,0,0,灵璧县,117.552002,33.5463982,0
1387,0,0,泗县,117.8789978,33.4790001,0
1388,0,0,固镇县,117.3119965,33.3152008,0
1389,0,0,五河县,117.8830032,33.1403999,0
1390,0,0,泗阳县,118.6790009,33.7125015,0
1391,0,0,泗洪县,118.211998,33.4569016,0
1392,0,0,洪泽县,118.8430023,33.2957993,0
1393,0,0,盱眙县,118.4960022,33.0153999,0
1394,0,0,阜宁县,119.7929993,33.7924995,0
1395,0,0,涟水县,119.262001,33.7669983,0
1396,0,0,淮阴区,119.0179977,33.6297989,0
1397,0,0,淮安市,119.1409988,33.5033989,0
1398,0,0,建湖县,119.7860031,33.4692993,0
1399,0,0,宝应县,119.3099976,33.236599,0
1400,0,0,金湖县,119.0179977,33.0209007,0
1401,0,0,平舆县,114.6269989,32.9628983,0
1402,0,0,确山县,114.0199966,32.8083,0
1403,0,0,新蔡县,114.973999,32.7518997,0
1404,0,0,正阳县,114.3809967,32.6097984,0
1405,0,0,息县,114.7289963,32.3431015,0
1406,0,0,罗山县,114.5220032,32.2029991,0
1407,0,0,信阳县,114.1190033,32.1026993,0
1408,0,0,光山县,114.8990021,32.0102997,0
1409,0,0,阜阳市,115.8089981,32.9037018,0
1410,0,0,阜南县,115.5830002,32.6413002,0
1411,0,0,淮滨县,115.401001,32.4460983,0
1412,0,0,固始县,115.6709976,32.1842003,0
1413,0,0,潢川县,115.0449982,32.1309013,0
1414,0,0,凤台县,116.7200012,32.7061996,0
1415,0,0,颍上县,116.2529984,32.6391983,0
1416,0,0,寿县,116.7770004,32.5764008,0
1417,0,0,怀远县,117.1940002,32.9572983,0
1418,0,0,凤阳县,117.5550003,32.8636017,0
1419,0,0,嘉山县,117.9860001,32.7807007,0
1420,0,0,定远县,117.6760025,32.530899,0
1421,0,0,长丰县,117.1620026,32.483799,0
1422,0,0,来安县,118.427002,32.4529991,0
1423,0,0,六合县,118.8379974,32.348999,0
1424,0,0,大厂区,118.7519989,32.2266006,0
1425,0,0,全椒县,118.2649994,32.098999,0
1426,0,0,江浦县,118.6179962,32.0654984,0
1427,0,0,兴化市,119.8379974,32.9347,0
1428,0,0,高邮市,119.4380035,32.7913017,0
1429,0,0,天长市,118.9990005,32.6911011,0
1430,0,0,邗江区,119.4380035,32.3918991,0
1431,0,0,江都市,119.5559998,32.4320984,0
1432,0,0,仪征市,119.1780014,32.2681999,0
1433,0,0,扬中市,119.8209991,32.2397995,0
1434,0,0,丹徒县,119.4449997,32.2070999,0
1435,0,0,霍邱县,116.2610016,32.3391991,0
1436,0,0,射阳县,120.2570038,33.7697983,0
1437,0,0,大丰市,120.4599991,33.1968994,0
1438,0,0,东台市,120.3059998,32.8460999,0
1439,0,0,海安县,120.4589996,32.5437012,0
1440,0,0,泰县,120.1449966,32.5088005,0
1441,0,0,如皋市,120.5589981,32.3846016,0
1442,0,0,泰兴市,120.0169983,32.1609993,0
1443,0,0,靖江市,120.2639999,32.0149994,0
1444,0,0,如东县,121.1949997,32.3116989,0
1445,0,0,南通县,121.0780029,32.0858002,0
1446,0,0,乌恰县,75.1863022,39.7061005,0
1447,0,0,疏附县,75.8567963,39.3763008,0
1448,0,0,阿克陶县,75.939003,39.1500015,0
1449,0,0,伽师县,76.739502,39.4944992,0
1450,0,0,疏勒县,76.0466995,39.4091988,0
1451,0,0,岳普湖县,76.7687988,39.2350998,0
1452,0,0,英吉沙县,76.1725006,38.9281006,0
1453,0,0,麦盖提县,77.6471024,38.9006996,0
1454,0,0,莎车县,77.2509995,38.4146004,0
1455,0,0,泽普县,77.2650986,38.1896019,0
1456,0,0,塔什库尔干塔吉克自治县,75.2248993,37.7762985,0
1457,0,0,叶城县,77.4161987,37.8857994,0
1458,0,0,巴楚县,78.5622025,39.7874985,0
1459,0,0,皮山县,78.2781982,37.6136017,0
1460,0,0,墨玉县,79.739502,37.2671013,0
1461,0,0,和田县,79.9273987,37.1066017,0
1462,0,0,洛浦县,80.1852036,37.0667,0
1463,0,0,策勒县,80.8016968,37.0013008,0
